stage,home_team_api_id,away_team_api_id,B365H,B365D,B365A,Class
18,8533,8636,4.5,3.4,1.83,2
18,8543,8537,1.67,3.5,5.5,1
18,8564,10233,1.57,3.75,6,1
18,10167,9885,3.1,3.1,2.4,2
18,9882,8540,2.2,3.2,3.4,0
18,8551,8535,3.4,3.2,2.2,2
19,9857,8529,2.35,3.2,3.1,2
19,8535,9976,1.65,3.5,6,1
19,10233,8530,1.65,3.5,6,1
19,8636,8551,1.2,6,15,1
19,9885,8564,2.5,3.2,2.9,2
19,8537,10167,2.75,3.1,2.63,1
19,9875,9882,1.91,3.3,4.2,1
19,8540,8524,1.7,3.5,5.5,1
19,8686,8533,1.57,3.6,6.5,1
19,8600,8543,2.2,3.25,3.3,0
2,8524,10233,2.4,3,3.2,2
2,9976,9857,2.2,3.1,3.5,0
2,8529,8551,2,3.2,4,2
2,8533,8543,3,3,2.5,2
2,8535,8540,1.8,3.4,4.75,1
2,8564,8636,3,3,2.5,2
2,9875,8537,1.5,4,7.5,1
2,10167,8530,1.95,3.2,4.2,1
2,8686,9885,3.1,3.1,2.38,2
2,9882,8600,2.1,3.2,3.6,1
20,8535,9857,1.5,3.75,7.5,2
20,9882,8530,1.8,3.4,4.6,0
20,8686,10233,1.7,3.6,5,1
20,9976,8636,4.33,3.25,1.91,0
20,8533,9885,3.5,3.25,2.1,1
20,8524,8543,2.5,3.1,2.9,1
20,8529,8537,1.83,3,5.5,1
20,9875,8540,2.1,3.25,3.5,0
20,8564,8551,1.25,5.25,13,1
20,10167,8600,2.1,3.2,3.6,0
21,10233,8524,1.83,3.4,4.5,1
21,9857,9976,2.4,3.2,3,1
21,8551,8529,2.9,3,2.6,0
21,8543,8533,1.95,3.2,4.2,0
21,8540,8535,2.4,3.2,3,1
21,8636,8564,2.5,3.1,2.9,1
21,8537,9875,3.1,3.1,2.4,2
21,8530,10167,2.2,3.2,3.4,1
21,9885,8686,2.5,3.1,2.9,2
21,8600,9882,2.1,3.2,3.6,2
22,9882,8524,1.91,3.25,4.33,1
22,8533,9857,2,3.1,4.2,0
22,8529,8535,2.38,3,3.2,0
22,9875,10233,1.95,3.25,4.2,0
22,10167,8636,4.5,3.4,1.83,0
22,9885,8543,1.7,3.4,5.5,0
22,8564,8537,1.29,5,12,0
22,9976,8540,2.5,2.9,3.1,1
22,8686,8551,1.29,4.75,13,1
22,8530,8600,2.2,3,3.6,0
23,8524,9976,2.3,3,3.4,1
23,8636,8529,1.36,4.33,7.5,1
23,8543,8530,1.9,3.25,4.33,2
23,10233,8533,1.9,3.25,4.33,1
23,8537,9885,4,3.2,2,0
23,9857,8564,5,3.25,1.8,0
23,8600,9875,2.4,3.1,3.1,1
23,8540,10167,1.8,3.25,5,1
23,8535,8686,2.5,3.2,2.88,2
23,8551,9882,2.63,3.1,2.75,2
24,8530,8524,2.1,3.2,3.6,0
24,8529,9976,2,3.4,3.75,1
24,8537,9857,2.4,3,3.2,2
24,9882,8535,2.4,3.1,3.1,1
24,9885,10233,1.73,3.5,5,1
24,9875,8636,3.2,3.2,2.3,0
24,10167,8543,2.38,3,3.25,2
24,8686,8540,1.67,3.5,5.5,1
24,8533,8551,1.8,3.3,4.75,2
24,8564,8600,1.57,3.6,6.5,1
25,8686,8530,1.4,4.33,8.5,1
25,8524,8533,2.1,3.3,3.5,2
25,9857,9885,4.2,3.3,1.91,2
25,8540,8543,1.91,3.4,4,1
25,8535,8537,1.62,3.6,6,1
25,9976,8564,3.5,3.3,2.1,2
25,8551,9875,3.1,3.25,2.3,0
25,8529,10167,1.85,3.4,4.33,1
25,8636,9882,1.5,3.8,7.5,0
25,10233,8600,1.91,3.4,4,1
26,8564,8524,1.33,4.75,10,1
26,8530,9976,2.2,3.2,3.4,1
26,10233,9857,1.67,3.5,5.5,2
26,8533,8529,2.4,3.2,3,1
26,8543,8535,2.38,3,3.25,0
26,8600,8636,3.6,3.2,2.1,2
26,9885,8540,1.73,3.4,5.25,2
26,9875,8686,2.4,3.1,3.1,0
26,10167,9882,2.1,3.1,3.75,1
26,8537,8551,2.2,3.2,3.4,2
27,8529,8530,2,3.25,3.9,0
27,9976,8533,2,3.25,3.9,1
27,8636,10233,1.4,4.5,8,0
27,8535,9885,2.5,3.2,2.88,2
27,9882,8543,2.15,3.2,3.5,1
27,8540,8537,1.5,3.9,7,1
27,8686,8564,2.3,3.2,3.2,0
27,9857,9875,2.9,3.1,2.5,1
27,8551,10167,2.2,3.2,3.4,0
27,8524,8600,2.3,3.2,3.2,0
28,10167,8524,2,3.2,4,1
28,8543,9976,1.83,3.3,4.75,2
28,10233,8529,1.8,3.5,4.5,1
28,8564,8533,1.4,4.33,8.5,1
28,9875,8535,2,3.2,4,2
28,8530,8636,4.33,3.25,1.91,1
28,8600,8540,2.3,3.2,3.2,1
28,8537,8686,4.75,3.4,1.8,0
28,9857,9882,2.5,3,3,0
28,9885,8551,1.36,4.5,9,0
29,8551,9857,2.05,3.25,3.75,1
29,8533,8530,3,1.8,5,0
29,8535,10233,1.85,3.4,4.33,1
29,8540,8636,3.6,3.1,2.1,0
29,9882,9885,2.6,3.1,2.8,1
29,8529,8543,2.15,3.2,3.5,2
29,8524,8537,2.15,3.1,3.6,1
29,8564,9875,1.57,3.6,6.5,0
29,9976,10167,2,3.1,4.1,0
29,8686,8600,1.75,3.4,5,1
3,8524,9882,2.38,3.1,3.1,2
3,9857,8533,2.4,3,3.2,2
3,8535,8529,1.6,3.6,6.25,1
3,10233,9875,2.05,3.2,3.8,1
3,8636,10167,1.3,5,11,1
3,8543,9885,4,3.2,2,2
3,8537,8564,4.75,3.3,1.83,0
3,8540,9976,1.62,3.6,6,0
3,8551,8686,4,3.2,2,2
3,8600,8530,1.67,3.5,5.5,1
30,8524,8529,1.85,3.3,4.4,1
30,8600,8533,1.7,3.3,5.75,0
30,8530,8535,3,3,2.5,1
30,9875,9885,2.45,3,3.1,1
30,8636,8537,1.25,5.5,12,1
30,10167,8564,5,3.25,1.8,1
30,10233,8540,2.05,3.2,3.75,0
30,9857,8686,4.5,3.3,1.83,2
30,9976,9882,2.5,3.1,2.9,1
30,8543,8551,1.75,3.4,5,1
31,9885,8524,1.6,3.5,6.5,1
31,8537,9976,2.2,3.1,3.5,0
31,8540,9857,1.62,3.6,6,1
31,9882,8529,1.67,3.5,5.5,0
31,9875,8530,1.6,3.5,7,1
31,8551,10233,2.5,3.1,2.9,0
31,8686,8636,2.75,3.1,2.63,1
31,8564,8543,1.67,3.5,5.5,0
31,8533,10167,2.88,1.83,5,0
31,8535,8600,1.8,3.4,4.75,1
32,8636,9857,1.29,5,11,1
32,10167,8535,3.2,3.1,2.35,0
32,8600,9885,2.63,3.1,2.8,1
32,10233,8537,1.5,4,6.5,0
32,8529,8564,4.33,3.6,1.8,2
32,8543,9875,2.4,3,3.2,0
32,8530,8540,3.2,2,3.5,1
32,9976,8686,5,3.8,1.67,2
32,8533,9882,3,3,2.5,2
32,8524,8551,1.67,3.6,5.25,1
33,8686,8524,1.33,4.5,9.5,1
33,8551,9976,2.1,3.3,3.5,1
33,9885,8529,1.5,4,7,1
33,8564,8530,1.36,4.5,9,0
33,8540,8533,1.44,4,8,1
33,9882,10233,2.2,3.2,3.5,1
33,8535,8636,3.6,3.2,2.1,0
33,9857,8543,4.5,1.62,4.5,2
33,9875,10167,1.53,3.75,7,2
33,8537,8600,3.1,3.1,2.4,2
34,8600,9857,2.1,2,9.5,0
34,8524,8535,2.35,3.3,3,1
34,10167,10233,2.35,3.2,3.1,2
34,8636,9885,1.62,3.6,6,1
34,8533,8537,1.4,4.5,8,1
34,9882,8564,2.75,3.1,2.63,1
34,9976,9875,3,3.1,2.4,2
34,8529,8540,3.25,3.2,2.25,0
34,8543,8686,4,3.3,1.95,2
34,8530,8551,1.75,3.6,4.6,0
35,8636,8524,1.22,6,13,1
35,9885,9976,1.4,4.2,9,1
35,9875,8529,1.44,4.33,7,0
35,8537,8530,4.5,3.25,1.91,1
35,8535,8533,1.5,3.75,6,2
35,10233,8543,2.4,3.1,3.1,2
35,8540,8564,1.91,3.6,3.8,1
35,9857,10167,1.5,3.75,6,1
35,8686,9882,1.44,4.33,7,2
35,8600,8551,1.67,3.5,5.5,1
36,8524,9857,1.8,3.5,4.5,0
36,8564,8535,1.62,3.75,5.5,1
36,9976,10233,3.5,1.83,4,1
36,8543,8636,7,4.33,1.44,2
36,8530,9885,3.6,3.5,2,0
36,9882,8537,1.13,7.5,21,1
36,8533,9875,4.5,3.5,1.8,2
36,8551,8540,7,4.33,1.44,2
36,10167,8686,6,4,1.53,2
36,8529,8600,4,1.62,4.75,0
37,9875,8524,1.44,4.33,7,1
37,8600,9976,1.8,3,5.75,0
37,8686,8529,1.13,8.5,17,1
37,9857,8530,,,,0
37,8636,8533,1.09,9,26,1
37,8537,8543,7,3.6,1.55,2
37,10233,8564,3.75,3.4,2,1
37,9885,10167,1.33,5,9,2
37,8540,9882,2.05,3.3,3.6,0
37,8535,8551,1.36,4.5,9.5,0
38,8529,9857,1.62,3.25,7,0
38,9976,8535,2.2,3.1,3.5,1
38,8530,10233,1.53,3.75,7,1
38,8551,8636,21,9,1.1,2
38,8564,9885,2,3.4,3.6,1
38,10167,8537,1.4,4.5,8,1
38,9882,9875,1.29,5.5,9.5,1
38,8524,8540,6,4,1.53,2
38,8533,8686,7.5,4.5,1.4,2
38,8543,8600,2.1,2.8,4.33,1
4,9976,8524,2.5,3.1,2.9,1
4,8529,8636,6,3.6,1.62,2
4,8530,8543,2.9,3.1,2.5,0
4,8533,10233,2.9,3.1,2.5,1
4,9885,8537,1.3,5,11,1
4,8564,9857,1.33,4.75,10,1
4,9875,8600,2,3.3,3.75,0
4,10167,8540,2.38,3.1,3.1,1
4,8686,8535,1.95,3.4,3.8,1
4,9882,8551,1.67,3.4,6,1
5,8524,8530,1.8,3.4,4.75,0
5,9976,8529,2.1,3.1,3.75,2
5,9857,8537,2.15,3.1,3.6,1
5,8535,9882,2.1,3.1,3.75,1
5,10233,9885,3.4,3.2,2.2,0
5,8636,9875,1.4,4.2,8.5,1
5,8543,10167,1.91,3.2,4.33,2
5,8540,8686,2.8,3.25,2.55,0
5,8551,8533,2.4,3.1,3.1,0
5,8600,8564,3.25,3.1,2.3,1
6,8530,8686,4.33,3.25,1.91,0
6,8533,8524,2.2,3.2,3.4,0
6,9885,9857,1.22,6,13,0
6,8543,8540,2.1,3.2,3.6,0
6,8537,8535,3.75,3.1,2.1,2
6,8564,9976,1.33,4.5,11,0
6,9875,8551,1.67,3.4,6,1
6,10167,8529,1.91,3.2,4.33,2
6,9882,8636,3.8,3.3,2,1
6,8600,10233,2.25,3.2,3.3,1
7,8524,8564,3.5,3,2.25,0
7,9976,8530,2.05,3.2,3.8,0
7,9857,10233,3,3.2,2.4,2
7,8529,8533,2.1,3.1,3.75,2
7,8535,8543,1.85,3.3,4.5,0
7,8636,8600,1.44,4.2,7.5,1
7,8540,9885,3.8,3.3,2,1
7,8686,9875,1.7,3.4,5.5,1
7,9882,10167,1.65,3.6,5.5,0
7,8551,8537,2,3.2,4,0
8,8530,8529,2.4,3.1,3.1,1
8,8533,9976,2,3.1,4.1,2
8,10233,8636,3.25,3.2,2.25,2
8,9885,8535,1.73,3.4,5.25,0
8,8543,9882,2.4,3.1,3.1,0
8,8537,8540,3.1,3.1,2.4,2
8,8564,8686,2.1,3.3,3.5,1
8,9875,9857,1.55,3.75,6.5,1
8,10167,8551,1.95,3.2,4.2,1
8,8600,8524,1.67,3.5,5.5,2
9,8524,10167,2.1,3.1,3.75,1
9,9976,8543,2.63,3,2.88,1
9,8529,10233,2.75,3,2.75,1
9,8533,8564,4,3.1,2,2
9,8535,9875,1.75,3.4,5,2
9,8636,8530,1.22,5.5,15,1
9,8540,8600,2.1,3.1,3.75,1
9,8686,8537,1.33,4.75,10,2
9,9882,9857,1.53,3.75,7,1
9,8551,9885,7,3.5,1.57,2
1,9857,8636,6.25,3.5,1.62,0
1,9976,9885,4.33,3.25,1.91,1
1,8600,10233,2.4,3.1,3.1,2
1,9882,8543,2.1,3.1,3.75,1
1,8686,9880,1.29,4.75,13,0
1,10167,9858,1.83,3.25,4.75,1
1,8540,8529,1.73,3.25,5.5,0
1,8564,9888,1.33,4.5,11,1
1,8535,9875,2.3,3.1,3.3,0
1,8533,8530,2.2,3.1,3.5,1
10,9875,10167,1.62,3.75,5.5,1
10,8540,10233,2,3.2,4,1
10,9882,8530,1.83,3.4,4.5,0
10,8600,8529,1.85,3.3,4.5,0
10,8543,8686,2.5,3.1,2.9,2
10,9885,9880,1.36,4.5,9,1
10,8636,9858,1.25,5,15,0
10,8535,8533,1.73,3.5,5,1
10,9857,9888,1.91,3.25,4.33,1
10,9976,8564,4.33,3.25,1.91,2
11,8564,8540,1.57,3.6,6.5,1
11,9888,8636,5.5,3.3,1.73,0
11,10167,9882,2.38,3.1,3.1,1
11,8686,8535,1.83,3.4,4.5,1
11,10233,9857,1.73,3.5,5,1
11,8533,9976,2.05,3.2,3.75,0
11,9880,8543,3.5,3.1,2.2,1
11,8530,8600,2.6,3.1,2.8,1
11,8529,9875,2.5,3.1,2.9,2
11,9858,9885,4.75,3.3,1.8,0
12,8540,8530,1.8,3.3,5,1
12,8543,9875,2.1,3.25,3.5,1
12,9885,8686,2.2,3.2,3.4,0
12,8636,8564,2.6,3.2,2.75,2
12,8535,9880,1.44,4,8,1
12,8529,10233,2.2,3.2,3.3,2
12,9857,9858,2.05,3.25,3.75,1
12,9976,10167,2.3,3.2,3.1,2
12,9882,8533,1.91,3.3,4.2,0
12,8600,9888,1.6,3.6,6,1
13,10233,9885,2.8,3,2.7,2
13,9858,8529,2.2,3.1,3.5,2
13,8530,9976,1.57,3.6,6.5,1
13,9880,8540,3.5,3.1,2.2,2
13,8533,8636,4.2,3.2,1.95,1
13,9888,9882,3,3,2.5,2
13,8564,8535,1.57,3.75,6,1
13,8686,8600,1.8,3.25,5,1
13,9875,9857,1.5,3.75,7.5,1
13,10167,8543,2.63,3,2.88,0
14,8636,10167,1.67,3.5,5.5,1
14,9857,8533,2.4,3.1,3.1,1
14,8600,9875,2.5,3,3,1
14,9882,8564,3.6,3.1,2.15,0
14,9858,10233,3,3,2.5,0
14,8540,8686,2.6,3,2.9,1
14,8529,9888,1.62,3.6,6,1
14,8543,8530,1.67,3.5,5.5,0
14,9885,8535,1.67,3.6,5.5,0
14,9976,9880,1.91,3.3,4.2,0
15,8530,9885,3.4,3.2,2.2,2
15,9880,9857,2.2,3,3.6,2
15,8564,9858,1.25,5.5,12,1
15,10167,8600,2.5,3,3,1
15,8533,8686,3.2,3.1,2.3,0
15,9875,8540,2.1,3.2,3.6,1
15,8535,8529,1.91,3.1,4.5,1
15,9882,9976,1.73,3.25,5.5,1
15,9888,10233,3.5,3.1,2.2,2
15,8543,8636,2.7,3.1,2.7,1
16,9857,8564,6,3.8,1.57,2
16,9885,8543,1.85,3.3,4.5,1
16,9858,9882,2.9,3.1,2.55,1
16,8600,8535,2,3.2,4,1
16,9888,8533,3,3,2.5,1
16,8529,8530,2.05,3.1,4,1
16,8636,9880,1.22,6,12,1
16,10233,9875,2.4,3.1,3.1,2
16,8540,10167,1.65,3.6,5.5,1
16,8686,9976,1.4,4.5,7.5,1
17,8530,9858,1.91,3.2,4.33,1
17,9880,8529,2.63,3,2.88,1
17,9976,8540,3.5,3.1,2.2,0
17,8535,8636,3.1,3.2,2.3,2
17,8543,8600,2,3.2,4,1
17,9875,9888,1.36,4.5,9,1
17,8533,9885,4,3.2,2,0
17,10167,9857,1.75,3.4,5,0
17,9882,10233,2.63,3,2.88,2
17,8564,8686,1.83,3.4,4.5,2
18,10233,8543,2.38,3,3.25,0
18,8540,9882,1.91,3.3,4.2,1
18,9888,9976,2.3,3.1,3.3,2
18,9885,10167,1.44,4,8,2
18,9858,9880,1.91,3.2,4.33,2
18,8636,9875,1.8,3.4,4.6,1
18,8529,8564,4.33,3.25,1.91,2
18,9857,8535,2.88,2.9,2.7,0
18,8686,8530,1.5,4,7,1
18,8600,8533,1.75,3.4,5,1
19,9976,9857,2.15,3.2,3.5,2
19,10167,8529,2.1,3.1,3.75,2
19,9880,10233,3.1,3.1,2.4,0
19,9882,8686,3.1,3.1,2.4,1
19,9875,9885,2.25,3.25,3.2,1
19,8530,8636,3.75,3.3,2,2
19,8543,9888,1.36,4.6,8.5,2
19,8564,8600,1.44,4.2,7.5,0
19,8533,8540,2.5,3.2,2.88,0
19,8535,9858,1.5,3.9,7,1
2,9875,9976,1.73,3.4,5.25,0
2,9888,8535,3.5,3.1,2.2,1
2,8543,9857,1.73,3.4,5.25,1
2,9885,9882,1.8,3.5,4.5,0
2,8636,8600,1.4,4.33,8.5,1
2,10233,8533,1.7,3.5,5.25,2
2,9880,8564,7,3.75,1.53,1
2,8530,10167,2.25,3.1,3.4,1
2,8529,8686,3.25,3.1,2.3,1
2,9858,8540,3.25,3.1,2.3,1
20,9885,9976,1.36,4.5,9,1
20,8530,8533,2,3.1,4.2,0
20,9875,8535,1.7,3.4,5.5,0
20,10233,8600,2.38,3,3.2,2
20,8636,9857,1.3,4.75,12,1
20,8543,9882,1.8,3.25,5,1
20,9880,8686,3.75,3.4,2,2
20,9888,8564,6.5,3.8,1.53,0
20,8529,8540,2.5,3,3,1
20,9858,10167,2.5,3,3,1
21,8533,10233,,,,0
21,8600,8636,3.2,3.25,2.25,1
21,8564,9880,1.22,5.5,15,1
21,9882,9885,2.7,3,2.75,0
21,8540,9858,1.44,4.2,7.5,1
21,9857,8543,3,3,2.5,1
21,10167,8530,1.95,3.1,4.33,1
21,8535,9888,1.44,4.2,7.5,0
21,9976,9875,3.9,3.1,2.05,2
21,8686,8529,1.53,3.7,7,1
22,9875,9882,1.57,3.6,6.5,1
22,9857,8686,4.75,3.4,1.8,2
22,9885,8600,2.1,3.3,3.5,2
22,10233,10167,1.91,3.3,4.2,1
22,8636,8540,1.67,3.5,5.5,1
22,8530,8564,4.75,3.3,1.8,2
22,9858,8533,2.4,3,3.2,2
22,8543,8535,2.1,3.1,3.75,1
22,9888,9880,2.1,3.1,3.75,0
22,8529,9976,1.67,3.5,5.5,1
23,8564,8543,1.57,3.6,6.5,0
23,8600,9857,1.44,4,8,0
23,8686,9858,1.25,5.25,12,0
23,8533,9875,3.2,3,2.4,1
23,9882,8529,2.3,3,3.4,2
23,9976,8636,8,4,1.44,2
23,9880,8530,2.5,2.9,3.1,0
23,8535,10233,2.1,3.1,3.75,1
23,8540,9885,2.2,3.2,3.4,1
23,10167,9888,1.67,3.5,5.5,2
24,8529,9885,3,3,2.5,2
24,8600,9882,1.62,3.6,6,1
24,10167,8535,2.38,3,3.2,0
24,8636,8686,1.91,3.4,4,1
24,9857,8530,2.1,3.25,3.5,1
24,8543,8533,1.75,3.5,4.75,0
24,10233,8564,3.75,3.3,2,0
24,9888,8540,3.2,3.25,2.25,2
24,9875,9880,1.29,5,11,1
24,9858,9976,2,3.1,4.2,1
25,9880,8600,3.6,3.2,2.1,2
25,9885,8636,2.88,3,2.6,1
25,8540,8535,1.75,3.4,5,2
25,8564,10167,1.36,4.5,9,1
25,8686,9875,2.25,3.1,3.4,2
25,8530,9888,1.73,3.5,5,1
25,9858,8543,3.25,3,2.38,2
25,9882,9857,2.1,3.1,3.8,1
25,9976,10233,3.2,3,2.38,0
25,8529,8533,2.1,2.88,4.2,1
26,8600,9858,1.4,4.33,8,0
26,8636,8529,1.4,4.5,8,1
26,8543,9976,1.4,4.33,8,1
26,9875,8530,1.4,4.33,8,1
26,8535,9882,1.75,3.4,5,0
26,10233,8686,2.5,3.1,2.9,1
26,9857,8540,2.7,3.1,2.7,1
26,8533,8564,4.5,3.4,1.83,2
26,9888,9885,5.5,3.75,1.62,1
26,10167,9880,1.67,3.5,5.5,0
27,8530,10233,2.5,3,3,1
27,8686,10167,1.53,3.8,6.5,0
27,9858,9888,1.91,3.25,4.33,0
27,9882,8636,3.8,3.3,2,2
27,9880,8533,2.6,3,2.88,1
27,8564,9875,1.8,3.5,4.5,1
27,9976,8535,3.6,3.2,2.1,0
27,9885,9857,1.44,4.2,7.5,2
27,8540,8600,2.3,3.2,3.2,2
27,8529,8543,2.38,3,3.2,1
28,9888,8686,4,3.3,1.95,2
28,8533,10167,2.38,3,3.2,0
28,8636,10233,1.4,4.33,8.5,1
28,9885,8564,3,3,2.5,2
28,8543,8540,1.95,3.3,4,1
28,9882,9880,1.75,3.4,5,2
28,8535,8530,1.67,3.4,6,1
28,9857,8529,2.3,3,3.4,0
28,9875,9858,1.36,4.33,10,0
28,8600,9976,1.29,5.5,10,1
29,8529,8600,2.75,3.1,2.63,2
29,10167,9875,2.88,3,2.63,2
29,8530,9882,2.05,3.1,4,1
29,9880,9885,3.6,3,2.2,0
29,9888,9857,2.3,3.1,3.3,2
29,8686,8543,2.38,3.1,3.1,1
29,8533,8535,2.7,2.9,2.88,2
29,8564,9976,1.2,6,15,0
29,10233,8540,1.91,3.25,4.2,1
29,9858,8636,5.5,3.5,1.67,0
3,8600,9885,3,3.2,2.4,2
3,9882,9875,2.25,3.2,3.25,2
3,8686,9857,1.4,4.33,8,0
3,10167,10233,2.35,3.2,3.1,0
3,8540,8636,3.3,3.25,2.2,2
3,8564,8530,1.3,4.75,11,0
3,8535,8543,2.05,3.25,3.75,2
3,8533,9858,1.91,3.3,4.2,2
3,9880,9888,2,3.25,3.9,1
3,9976,8529,1.95,3.3,4,0
30,9875,8529,1.57,3.6,6.5,1
30,8535,8686,2.45,3.1,3,0
30,9882,10167,2.25,3,3.5,2
30,9885,9858,1.44,4.2,8,1
30,8540,8564,3.5,3.3,2.1,1
30,9857,10233,2.6,2.8,3.1,0
30,8636,9888,1.25,5.75,11,1
30,8600,8530,1.45,4,8,1
30,9976,8533,2.7,3,2.8,2
30,8543,9880,1.73,3.4,5.25,1
31,9875,8543,1.75,3.3,5.25,1
31,8530,8540,2.3,3,3.4,1
31,9888,8600,5,3.4,1.75,1
31,8686,9885,1.95,3.3,4,2
31,8564,8636,2.8,3.1,2.6,1
31,8533,9882,3.25,1.5,7.5,0
31,9880,8535,3.25,3,2.38,0
31,10233,8529,2.38,2,5.5,2
31,9858,9857,1.45,4.2,6,1
31,10167,9976,1.44,3.8,9,2
32,8600,8686,2.2,3.2,3.4,2
32,9976,8530,3.4,2.88,2.38,0
32,8543,10167,1.75,3.4,5,1
32,9857,9875,5.5,3.5,1.67,2
32,8535,8564,4,3.4,1.91,2
32,9885,10233,1.57,3.6,6.5,1
32,9882,9888,2.1,2.1,6,2
32,8636,8533,1.44,4,8,1
32,8529,9858,3.1,1.91,3.75,0
32,8540,9880,2.1,2.1,6,0
33,8535,9885,2.63,3.25,2.63,0
33,9888,8529,1.5,3.8,7.5,0
33,10233,9858,,,,1
33,10167,8636,4.5,3.5,1.8,1
33,8530,8543,2.88,2.3,3.2,2
33,8533,9857,,,,1
33,8686,8540,1.44,4.33,7,2
33,9875,8600,1.6,3.5,5.5,2
33,9880,9976,1.5,4,7,1
33,8564,9882,1.29,5,11,1
34,10233,9888,2.2,2.38,4.5,1
34,8636,8543,1.85,3.3,4.5,1
34,9858,8564,5.75,3.1,1.75,2
34,8529,8535,2.4,2.63,3.4,2
34,8540,9875,3.25,3.1,2.3,1
34,9857,9880,3.25,1.7,5,2
34,9976,9882,4.5,4.75,1.5,2
34,8600,10167,1.73,3.4,5.25,2
34,8686,8533,1.4,4.33,8.5,1
34,9885,8530,1.44,4.2,7.5,0
35,8530,8529,1.33,4.75,9,1
35,9875,10233,1.33,5,9,1
35,8564,9857,1.2,6.5,13,1
35,10167,8540,1.95,3,4.5,1
35,9882,9858,1.85,3.3,4.5,0
35,8535,8600,2.5,3.2,2.8,1
35,9976,8686,9,5.5,1.3,2
35,8543,9885,2.1,3.2,3.6,2
35,9880,8636,4.33,3.25,1.91,2
35,8533,9888,2.63,2.05,4.33,1
36,8636,8535,1.67,3.75,5,1
36,8686,8564,2.5,3.2,2.88,0
36,8600,8543,2.25,3,3.5,1
36,9888,9875,2.2,3.3,3.25,1
36,9857,10167,4.5,1.4,6.5,0
36,10233,9882,2.6,3.2,2.75,1
36,8540,9976,1.44,4.33,7,1
36,9885,8533,1.29,5,12,0
36,9858,8530,1.85,3.3,4.5,2
36,8529,9880,3.6,2.63,2.3,2
37,8535,9857,1.73,3,6.5,0
37,8533,8600,7.5,4.33,1.36,2
37,8543,10233,1.4,4.6,7.5,1
37,9875,8636,3.8,1.75,3.8,0
37,8564,8529,1.53,3.6,7.5,1
37,8530,8686,6,4.33,1.5,1
37,9880,9858,1.22,5.5,11,1
37,9882,8540,1.36,4.75,8,2
37,10167,9885,3.6,3.3,2.05,1
37,9976,9888,5,3.6,1.7,2
38,8686,9882,1.29,5,11,1
38,8529,10167,2.1,3.2,3.6,0
38,9888,8543,6,3.6,1.6,2
38,9857,9976,1.62,3.6,6,2
38,9885,9875,1.9,3.6,3.8,0
38,8636,8530,1.53,3.75,7,1
38,8600,8564,3.5,1.53,6.5,0
38,8540,8533,1.75,3.5,4.75,2
38,9858,8535,3,3.2,2.4,0
38,10233,9880,1.65,3.6,5.5,1
4,9875,8533,1.67,3.4,5.75,2
4,9888,10167,2.5,3,3,0
4,8543,8564,3.5,3.1,2.2,0
4,9885,8540,1.73,3.5,5,2
4,8636,9976,1.4,4.5,7.5,1
4,10233,8535,2.2,3.1,3.4,0
4,8530,9880,2.05,3.1,3.9,1
4,8529,9882,2.4,3.1,3.1,0
4,9858,8686,3.6,3.2,2.1,1
4,9857,8600,2.5,3.1,2.9,1
5,9882,8600,1.75,3.3,4.5,0
5,8686,8636,3.4,3.2,2.2,1
5,8540,9888,1.53,3.5,6.5,0
5,8564,10233,1.67,3.5,5.5,1
5,9885,8529,1.6,3.6,6,1
5,8535,10167,1.95,3.2,4.2,1
5,8533,8543,2.5,3,3,2
5,9880,9875,3,3,2.5,2
5,8530,9857,1.91,3.25,4.33,0
5,9976,9858,1.91,3.2,4.33,1
6,9888,8530,2.38,3.1,3.1,1
6,9875,8686,2.4,3.1,3.1,1
6,10167,8564,3.8,3.3,2,2
6,8600,9880,1.75,3.5,4.75,1
6,8543,9858,1.67,3.5,5.5,1
6,8636,9885,1.75,3.4,5,0
6,10233,9976,1.91,3.25,4.33,1
6,8535,8540,2,3.25,3.9,2
6,8533,8529,2.25,3.1,3.4,0
6,9857,9882,2.6,3.1,2.8,0
7,8564,8533,1.44,4,8,1
7,8540,9857,1.62,3.6,6,1
7,8686,10233,1.91,3.25,4.33,1
7,9882,8535,2.1,3.2,3.6,1
7,9885,9888,1.36,4.5,9,1
7,9880,10167,2.5,3,3,0
7,8530,9875,2.88,3,2.63,0
7,8529,8636,4,3.2,2,2
7,9858,8600,2.7,3,2.8,2
7,9976,8543,2.7,3,2.8,2
8,9875,8564,2.9,3.1,2.5,2
8,10167,8686,3,3.2,2.38,0
8,8600,8540,2.38,3,3.2,1
8,8533,9880,1.85,3.25,4.6,1
8,9888,9858,2.38,2.88,3.4,1
8,8543,8529,1.73,3.5,5,1
8,8636,9882,1.57,3.75,6,0
8,10233,8530,1.8,3.2,5,1
8,8535,9976,1.75,3.4,5,1
8,9857,9885,4.2,3.5,1.85,0
9,8686,9888,1.36,4.6,8.5,1
9,10167,8533,2.1,3.2,3.6,0
9,8540,8543,2.2,3.2,3.4,2
9,8564,9885,1.85,3.3,4.5,2
9,10233,8636,4,3.2,2,2
9,9880,9882,3.2,3,2.4,2
9,8530,8535,2.63,3.1,2.75,0
9,8529,9857,1.85,3.4,4.33,1
9,9858,9875,3.2,3,2.4,2
9,9976,8600,2.55,3.1,2.88,2
1,8524,9880,1.91,3.25,4.33,1
1,9857,8686,3.4,3.1,2.25,2
